Date,Title,Evaluation,Prob
2022-10-27,"Apple GAAP EPS of $1.29 beats by $0.02, revenue of $90.15B beats by $1.38B",neutral,0.751934111
2022-10-27,Apple declares $0.23 dividend,neutral,0.847179413
2022-10-27,"Apple results top forecasts as iPhone, services lead strong quarterly sales",positive,0.93319577
2022-10-27,Apple tries to temper some expectations heading into the end of the year,positive,0.59832114
2022-10-28,Apple stock edges up; Wall Street expresses support for the 'Last FAANG Standing',positive,0.929603457
2022-10-28,Equal weight S&P 500 ETF outperforms traditional S&P funds as it sheds megacap weightings,positive,0.914495647
2022-10-28,"5 stocks to watch for Friday: Apple, Intel, Exxon and more",neutral,0.911752224
2022-10-28,Why did Apple shares rise nearly 8% on Friday? It's a 'Rock of Gibraltar' in big tech,neutral,0.83222729
2022-10-29,Tech Roundup: Elon Musk gets Twitter as six-month saga comes to a close,neutral,0.772284627
2022-11-01,China's COVID controls hits Shanghai Disney and iPhone output,positive,0.503175318
2022-11-01,Apple gets nipped on report of App Store sales decline,negative,0.929177284
2022-11-02,Apple's iPhone partner at center of new Chinese Covid lockdown,neutral,0.649962366
2022-11-03,"Apple now worth more than Alphabet, Amazon and Meta combined",neutral,0.825146794
2022-11-03,Apple dips even as Morgan Stanley wonders if the App Store bottomed in September,negative,0.915899992
2022-11-03,Should SpaceX buy Boeing? One investor says ¡®yes¡¯,neutral,0.911928654
2022-11-04,Apple adding new iPhone manufacturing partner in India as it shifts from China: report,positive,0.707854033
2022-11-04,EchoStar downgraded by Raymond James on lack of near-term catalysts,negative,0.947355568
2022-11-04,"Advanced Micro Devices, Intel, Nvidia lead chips higher to end brutal week for tech",positive,0.875263631
2022-11-05,"Tech Roundup: Earnings reports, and investors' responses, dominate week's activity",neutral,0.922506273
2022-11-05,"Apple is desperately trying to move away from China, but it won't happen any time soon",neutral,0.833123028
2022-11-06,Apple warns of lower iPhone 14 shipments due to China COVID issues,negative,0.965673745
2022-11-07,"5 stocks to watch for Monday: Apple, Meta Platforms, BioNTech and more",neutral,0.927809238
2022-11-07,Apple erases losses tied to China-related iPhone issues; analysts reaffirm strength,negative,0.723920524
2022-11-08,Digital levies may be resurrected if global tax deal flops,negative,0.611029267
2022-11-08,"Apple rises even as Morgan Stanley, UBS tweak estimates on China-related iPhone issues",negative,0.471215844
2022-11-08,BlackRock prepares to launch another environmentally friendly ETF,neutral,0.743067205
2022-11-08,"Netflix increasingly interested in live sports, bid for ATP tennis tour: report",neutral,0.903533638
2022-11-09,iPhone factory in Zhengzhou still subject to COVID-19 restrictions as China lifts lockdown,negative,0.749415398
2022-11-09,"Logitech, Garmin mixed as Barclays starts coverage on consumer tech names",negative,0.426926583
2022-11-09,Morgan Stanley returns to ETF market with fund meant to limit losses,positive,0.855631769
2022-11-10,KeyBanc reiterates overweight on Apple as carrier survey shows mixed iPhone 14 demand,negative,0.950309575
2022-11-10,Apple partner Foxconn says it will tweak production to avoid holiday disruptions: report,neutral,0.572928071
2022-11-10,Apple announces $450M investment to power new Emergency SOS service on iPhone 14,neutral,0.506847441
2022-11-10,Taiwan Semiconductor surges as foundry giant says October sales rise 56%; chip stocks rise,positive,0.940222085
2022-11-11,Foxconn to raise workforce at Indian iPhone plant by four times in next two years: report,positive,0.881887197
2022-11-11,"Don't buy, rent the pivot with tech still in for stormy seas, BofA says",neutral,0.738607883
2022-11-12,"Tech Roundup: Meta's job cuts, Twitter's upheaval drive sector's erratic activity",negative,0.920116246
2022-11-13,'Watcher' keeps Murphy and Netflix on top of streaming ratings,neutral,0.890756547
2022-11-14,"Thousands of apps in App Store, Google Play Store use code from Russian company: report",neutral,0.947225928
2022-11-14,Apple slips as J.P. Morgan tweaks iPhone shipment forecast for holiday quarter,negative,0.935437202
2022-11-14,"Apple not expected to compete with Meta, Google at same level for advertising biz: report",neutral,0.890050232
2022-11-15,Warren Buffett's big Taiwan Semiconductor buy spurs rally in chip names,positive,0.723055005
2022-11-15,Apple CEO Cook says tech giant will start sourcing chips from Arizona in 2024: report,neutral,0.882880628
2022-11-16,"Apple iPhone wait times seen hitting 'high-end' of extreme levels, UBS says",negative,0.784758985
2022-11-16,Apple launching its MLS streaming service Feb. 1,neutral,0.905493259
2022-11-16,"Qualcomm unveils Snapdragon AR2 for AR glasses, sound platform, more at company event",neutral,0.915540636
2022-11-17,"Google looked to pay Activision, others to stop app store rivals, Epic Games says",neutral,0.791773379
2022-11-18,Apple manufacturing partner pauses hiring due to limited quarantine space: report,negative,0.951235712
2022-11-18,"Italian court rejects Google appeal over fine, accepts plea from Apple: report",negative,0.51642853
2022-11-20,Streaming grows TV-usage lead even as Broadcast marks seasonal growth,positive,0.820795417
2022-11-21,"Taiwan Semi will build advanced chips in Arizona, plans not finalized yet: founder",neutral,0.888067305
2022-11-22,"Apple, Google duopoly under scrutiny as UK regulator launches probe into cloud gaming",negative,0.903224289
2022-11-23,Apple slips as viral videos show hundreds of workers protesting at Foxconn iPhone plant,negative,0.952952981
2022-11-23,"Apple seeing 'strong' iPhone demand into Black Friday, but supply worries persist: Wedbush",negative,0.869102597
2022-11-23,"Apple Cash hits snag, some users may be unable to send, receive money",negative,0.919231832
2022-11-24,Foxconn issues apology following iPhone plant protest,negative,0.931787729
2022-11-24,Apple eyeing Manchester United takeover: Daily Star,neutral,0.927077293
2022-11-25,Economy watch: China maintains zero-COVID policy despite record infections,neutral,0.729979932
2022-11-25,"Black Friday is here. Now, what tech deals do consumers prefer?",neutral,0.92116487
2022-11-25,"4 stocks to watch on Friday: Apple, Tesla and more",neutral,0.916016877
2022-11-25,"Apple slips as Wedbush checks show 'major' iPhone shortages, as much as 30% below normal",negative,0.966146231
2022-11-25,Apple dips as iPhone production in November may fall 'at least 30%' due to unrest: report,negative,0.970043659
2022-11-25,Iridium rises as William Blair calls possible Samsung deal 'significant positive',positive,0.93849206
2022-11-28,Apple facing shortfall of 6 million iPhone Pros amid China protests - report,negative,0.948016882
2022-11-28,"Apple, suppliers slip as tech giant in 'cross-fire' of China's zero COVID policy: Wedbush",negative,0.942150772
2022-11-28,"4 stocks to watch on Monday: Apple, Shopify and more",neutral,0.902698159
2022-11-28,"Alibaba, Tencent lead Chinese tech gains even as 'zero-Covid' protests continue",positive,0.917071402
2022-11-28,Disney's Iger: Hiring freeze stays for now; Apple merger talk 'speculation' (updated),negative,0.830247462
2022-11-28,Micron leads semiconductors lower as research firm expects chip revenue to drop in 2023,negative,0.973416924
2022-11-28,Google increasing heat on Apple over NFL Sunday Ticket package as talks linger: report,negative,0.878555238
2022-11-28,"Elon Musk tweaks Apple over ads, Twitter's App Store future",neutral,0.925991118
2022-11-29,Apple drops as key analyst says iPhone 14 Pro shipments could be 20M less than expected,negative,0.960244298
2022-11-29,"PayPal, Venmo maintain strong market share in Black Friday shopping - Wedbush",positive,0.809852242
2022-11-29,Elon Musk: 'The people have spoken' on Apple and censorship,neutral,0.900263369
2022-11-29,Netflix stacks up billion-minute shows in streaming ratings,neutral,0.927092552
2022-11-30,Apple's future in China up in the air as country ends lockdown in 'iPhone city:' Ives,neutral,0.763050914
2022-11-30,Elon Musk says the Fed must cut rates immediately,negative,0.848677456
2022-11-30,Apple supplier offers bonuses to boost staff as it tries to ramp iPhone production: report,positive,0.660213292
2022-11-30,"Apple rises even as Baird cuts estimates, sees 8M fewer iPhone units in December quarter",positive,0.613594532
2022-11-30,ESPN chief: Live sports still a draw; no sportsbook deal imminent,neutral,0.778967202
2022-11-30,"Augmented and Virtual Reality spending to reach $13.8B in 2022, ~32% growth",positive,0.90430975
2022-11-30,Roblox taps Apple media veteran to lead core engineering - report,neutral,0.792404592
2022-11-30,Elon Musk thanks Tim Cook for taking him around Apple HQ,neutral,0.779361367
2022-12-01,TSMC to build advanced 4nm chips at new Arizona plant,neutral,0.800624251
2022-12-01,"Apple slips as UBS cuts iPhone build estimates, citing China disruptions",negative,0.957650661
2022-12-01,Apple manufacturing partner to remain in closed-loop even as Zhengzhou opens up: report,neutral,0.803984344
2022-12-01,Apple estimates cut at Piper Sandler on China COVID issues,neutral,0.644051373
2022-12-01,"Apple increases work on mixed reality headset, renames operating system: report",neutral,0.822862029
2022-12-01,Coinbase forced by Apple to stop NFT transfers on its iOS wallet app,negative,0.929891586
2022-12-02,Smartphone markets recovering slower than expected in 2022,negative,0.946761847
2022-12-03,"Disney's strategy, ad spending to highlight challenging media market in 2023",neutral,0.673739195
2022-12-03,"Tech Roundup: Elon Musk makes peace with Tim Cook, and Apple sees more issues from China",neutral,0.737639844
2022-12-04,The $5 trillion fund favorites: 12 stocks mutual and hedge funds love,neutral,0.945429087
2022-12-04,Elon Musk says Apple has 'fully resumed' advertising on Twitter (update),neutral,0.806816757
2022-12-05,Apple is looking to diversify its supply chain beyond China,positive,0.879995644
2022-12-05,"Apple, Nvidia to be first customers of Taiwan Semiconductor Arizona plant",neutral,0.756928325
2022-12-05,Investor movement index turns lower in November as 2022 winds down,negative,0.972156942
2022-12-05,"4 stocks to watch on Monday: Apple, Tesla and more",neutral,0.907352686
2022-12-05,"Apple supplier Foxconn reports sharp drop in November revenue on COVID outbreak, protests",negative,0.975156128
2022-12-05,Apple may increase iPad production in India in move away from China: report,positive,0.844669819
2022-12-06,Taiwan Semiconductor lifts chip investment in Arizona to $40B,positive,0.946054876
2022-12-06,"Apple launches self service repair in Europe, expands availability of HomePod mini",positive,0.824478686
2022-12-06,Microsoft: Google and Apple's mobile search in sights with possible new 'super app',positive,0.638751149
2022-12-06,"Apple, Nvidia CEOs to join President Biden at Taiwan Semi chip plant in Arizona",neutral,0.932922602
2022-12-06,U.S. lawmakers propose scaling back controls of Chinese chips for government use: report,neutral,0.888559461
2022-12-06,Apple drops even as UBS sees evidence of improving iPhone 14 Pro wait times,positive,0.564370096
2022-12-06,Apple pushes self-driving car launch to 2026 but still eyes major EV industry disruption,neutral,0.879057288
2022-12-06,Netflix co-chief looks to growth rebound in 2023,positive,0.948520899
2022-12-07,Taiwan Semi sees $10B in revenue from Arizona plant; Taiwan reassures commitment,positive,0.945168138
2022-12-07,Apple slips as Morgan Stanley cuts iPhone estimates again,negative,0.958841801
2022-12-07,"Apple working on new encryption system to keep hackers at bay, protect data: report",neutral,0.849682212
2022-12-08,Twitter reportedly to raise price of Twitter Blue service for iPhone users,positive,0.847302496
2022-12-08,"Oracle, Google 'shining like a bright star' in $9B Pentagon cloud deal",positive,0.652697504
2022-12-08,Alibaba shares lead Chinese tech gains on Beijing's new COVID guidelines,positive,0.922352016
2022-12-08,Apple manufacturing partner Foxconn ends 'closed-loop' system at Zhengzhou iPhone plant,neutral,0.527873456
2022-12-08,Foxconn founder urged Chinese officials to hasten removing zero-COVID plans: report,neutral,0.89102459
2022-12-08,"Nvidia, NXP among biggest semiconductor gainers ahead of Broadcom's Q4 results",positive,0.838915586
2022-12-09,"Credit Suisse cuts near-term Apple iPhone sales estimate, but stays bullish",negative,0.909729242
2022-12-09,"Broadcom pops as analysts praise 'particularly impressive' Q4, guidance",positive,0.940241575
